STATE,DISTRICT,TEH_NAME,BLOCK_NAME,LAT,LON,SITE_NAME,SITE_TYPE,WLCODE,YEAR_OBS,MONSOON,POMRB,POMKH,PREMON
TG,Nalgonda,Pitapuram,Peddavuru,16.72916667,79.21111111,Peddavoora,"Dug Well",W04973,1999,7.81,6.35,8.02,7.99
TG,Nalgonda,Pitapuram,Peddavuru,16.73194444,79.20833333,Peddavoora1,"Bore Well",W04974,1999,NA,'0.3,NA,NA
TG,Nalgonda,Pochampalle,Pochampalle,17.34583333,78.80833333,Pochampalli,"Dug Well",W04975,1999,11.05,8.7,10.96,20.99
TG,Nalgonda,Bhongir,Bhongir,17.51111111,78.85833333,Bhongir-PZ,"Bore Well",W03935,1999,NA,1.42,NA,3.35
TG,Nalgonda,Bommalaramaram,Bommalaramaram,17.56527778,78.73194444,B.Ramaram,"Bore Well",W03937,1999,5.9,13.9,6.35,4.7
TG,Nalgonda,Amalapuram,Medlacheruvu,16.86666667,79.88333333,Huzurnagar,"Dug Well",W04381,1999,2.35,2.65,2.65,5.1
TG,Nalgonda,Dowleswaram,Gundlapalle,16.54027778,78.70833333,G.palli(dindi),"Bore Well",W04384,1999,14.5,12.5,NA,14.22
TG,Nalgonda,Garedapalle,Garedapalle,16.825,79.74861111,Kalamacheruvu,"Bore Well",W04385,1999,4.32,3.01,5.12,6.99
TG,Nalgonda,Garedapalle,Garedapalle,16.89166667,79.74166667,Kituvarigudem,"Dug Well",W04386,1999,3.68,4.82,4.9,6.43
TG,Nalgonda,Kanagal,Kanagal,16.94666667,79.20166667,Kanagal,"Bore Well",W04387,1999,9.05,7.38,9.81,11.36
TG,Nalgonda,Kethepalle,Kethepalle,17.16666667,79.5,Kethupally,"Dug Well",W04388,1999,7.68,5.1,7.9,7.96
TG,Nalgonda,Kodad,Kodad,16.93055556,79.95833333,Huzurnagar-2,"Bore Well",W04389,1999,2.52,3.59,2.83,4.94
TG,Nalgonda,Kodad,Kodad,16.99722222,79.96666667,Kodad-new,"Dug Well",W04390,1999,2.75,3.46,2.68,4.37
TG,Nalgonda,Miryalaguda,Miryalaguda,16.89722222,79.53333333,Huzurnagar-1,"Bore Well",W04391,1999,1.58,2.1,1.34,1.36
TG,Nalgonda,Miryalaguda,Miryalaguda,16.83472222,79.60277778,Kondrapolu,"Dug Well",W04392,1999,3.25,3.96,3.67,4.02
TG,Nalgonda,Munugode,Munugode,17.075,79.11166667,Gurrampadu1,"Bore Well",W04393,1999,6.55,7.38,8,8.55
TG,Nalgonda,Atmakur,"Atmakur (m)",17.475,79.16666667,M.atmakur,"Dug Well",W04953,1999,NA,6.53,NA,NA
TG,Nalgonda,Jajireddygudem,Jajireddygudem,17.3,79.53333333,A.ramannagudem,"Dug Well",W04147,1999,5.49,6.76,8.57,6.63
TG,Nalgonda,Shaligowraram,"Sali Gouraram",17.26527778,79.39166667,Adlur,"Bore Well",W04148,1999,15.9,7.4,7.2,13.74
TG,Nalgonda,Jajireddygudem,Jajireddygudem,17.33472222,79.50833333,Aravapalle,"Bore Well",W03848,1999,17.1,8.21,13.05,13.23
TG,Nalgonda,Kattangur,Kattangur,17.15,79.3,Atipamula,"Dug Well",W03849,1999,5.71,3.98,6.28,6.36
TG,Nalgonda,Chinthapalle,Chinthapalle_nlg,16.80277778,78.80055556,Chintapalli-1,"Dug Well",W04062,1999,8.16,4.1,8.35,8.06
TG,Nalgonda,Chinthapalle,Chinthapalle_nlg,16.79833333,78.82,Chintapalli-2,"Bore Well",W04063,1999,14.1,8,12.9,10.65
TG,Nalgonda,Chityal,Chityal_nlg,17.18,79.09722222,Chityal,"Dug Well",W04064,1999,9.6,5.9,9.95,7.78
TG,Nalgonda,Choutuppal,Choutuppal,17.25,78.91583333,Choutuppal1,"Bore Well",W04066,1999,8.35,7.36,NA,6.5
TG,Nalgonda,Kakinada,Devarakonda,16.64166667,79.06666667,Chennamnenpalli,"Dug Well",W04068,1999,3.4,NA,3.35,4.46
TG,Nalgonda,Kakinada,Devarakonda,16.69111111,78.91888889,Devarakonda,"Dug Well",W04069,1999,6.41,4.8,7.3,8.02
TG,Nalgonda,Peddapuram,Damarcherla,16.725,79.64166667,Damaracherla,"Bore Well",W04070,1999,3.09,3.26,3.02,4.75
TG,Nalgonda,Peddapuram,Damarcherla,16.73,79.65,Damarcherla1,"Dug Well",W04071,1999,4.61,3.18,4.58,6.52
TG,Nalgonda,Rajahmundry,Mattampalle,16.79833333,79.82,Chintapalli-3,"Bore Well",W04072,1999,13.2,NA,NA,NA
TG,Nalgonda,Ramannapet,Ramannapeta,17.33333333,79.08333333,Valigonda,"Dug Well",W04977,1999,6.22,5.89,7.53,9.73
TG,Nalgonda,Rajapet,Rajapet,17.74027778,78.92222222,Rajapet,"Bore Well",W04976,1998,13.7,12.4,11.1,14.82
TG,Nalgonda,Bhongir,Bhongir,17.51111111,78.85833333,Bhongir-PZ,"Bore Well",W03935,1998,4.08,3.2,'0.85,5.78
TG,Nalgonda,Rampachodavaram,Nidamanur,16.825,79.36944444,Nidamanuru,"Dug Well",W04978,1998,3.32,3.89,2.77,4.55
TG,Nalgonda,Rampachodavaram,Nidamanur,16.83055556,79.375,Nidamanuru1,"Bore Well",W04979,1998,4.15,4.16,3.48,5.52
TG,Nalgonda,Suryapet,Suryapet,17.13333333,79.62361111,Suryapet1,"Bore Well",W04980,1998,3.75,4.72,7.52,6.75
TG,Nalgonda,Suryaraopeta,Nampalle,16.88333333,78.97166667,Nampalli,"Bore Well",W04981,1998,NA,7.5,2.93,9.72
TG,Nalgonda,Tipparti,Thipparthi,16.975,79.46388889,Madugulapalli1,"Bore Well",W04983,1998,14.47,14.06,6.92,16.51
TG,Nalgonda,Tirumalgiri,Thirumalgiri,17.47222222,79.42916667,Tirumalagiri2,"Bore Well",W04984,1998,6.27,6.55,4.73,8.6
TG,Nalgonda,Turkapalle,M.turkapalle,17.65694444,78.79583333,M.turkapalli,"Bore Well",W04986,1998,8.28,15.96,6.3,19.2
TG,Nalgonda,Turkapalle,M.turkapalle,17.625,78.85833333,Rustapur,"Dug Well",W04987,1998,9.39,9.5,3.54,NA
TG,Nalgonda,Turkapalle,M.turkapalle,17.58472222,78.8625,Yadgirigutta1,"Bore Well",W04989,1998,7.73,5.35,4.66,10.74
TG,Nalgonda,Valigonda,Valigonda,17.45,79.01666667,Mothkur,"Dug Well",W04990,1998,4.08,'0.83,5.01,5.67
TG,Nalgonda,Yadagirigutta,Yadagirigutta,17.55,78.95833333,Yadgirigutta,"Dug Well",W04991,1998,12.6,9.01,9.04,16.37
TG,Nalgonda,Atmakur,"Atmakur (s)",17.225,79.69166667,S.Atmakur,"Bore Well",W04955,1998,9.6,7.57,4.23,10.65
TG,Nalgonda,Miryalaguda,Miryalaguda,16.875,79.56527778,Myrialguda,"Bore Well",W04959,1998,4.01,NA,4.05,5.37
TG,Nalgonda,Miryalaguda,Miryalaguda,16.83333333,79.5,Thungapadu,"Dug Well",W04960,1998,1.39,2.65,2.26,3.44
TG,Nalgonda,Mote,Mothey,17.16833333,79.80666667,Mothey,"Bore Well",W04961,1998,NA,'0.83,'0.67,6.03
TG,Nalgonda,Mungala,Munagala,17.04583333,79.83333333,Munagala,"Dug Well",W04962,1998,1.13,3.14,3.8,5.86
TG,Nalgonda,Mungala,Munagala,17.05166667,79.83666667,Munagala1,"Bore Well",W04963,1998,'0.37,1.32,1.75,7.16
TG,Nalgonda,Munugode,Munugode,17.08333333,79.08333333,Mungod,"Dug Well",W04964,1998,8.4,8.57,NA,NA
TG,Nalgonda,Munugode,Munugode,17.075,79.07638889,Munugodu,"Bore Well",W04965,1998,7.57,7.4,6.78,8.65
TG,Nalgonda,Nakrekal,Nakrekal,17.09944444,79.41944444,Nakrekal,"Dug Well",W04966,1998,9.7,NA,NA,NA
TG,Nalgonda,Nalgonda,Nalgonda,17.05638889,79.26888889,Nalgonda-1,"Dug Well",W04968,1998,'0.93,2.13,2.47,3.33
TG,Nalgonda,Narketpalle,Narketpalle,17.2,79.2,Narketpalli-new,"Dug Well",W04970,1998,6.05,6.55,NA,NA
TG,Nalgonda,Nutankal,Thungathurthi,17.375,79.625,Suryapet,"Dug Well",W04971,1998,2.07,3,2.08,4.61
TG,Nalgonda,Penpahad,Penpahad,17.00833333,79.65277778,Penpahad,"Bore Well",W04972,1998,4.85,6.75,2.25,9.22
TG,Nalgonda,Pitapuram,Peddavuru,16.72916667,79.21111111,Peddavoora,"Dug Well",W04973,1998,7.6,6.14,4.8,8.21
TG,Nalgonda,Pitapuram,Peddavuru,16.73194444,79.20833333,Peddavoora1,"Bore Well",W04974,1998,7.53,6.08,3.8,8.9
TG,Nalgonda,Pochampalle,Pochampalle,17.34583333,78.80833333,Pochampalli,"Dug Well",W04975,1998,10.86,NA,5.6,12.63
TG,Nalgonda,Bibinagar,Bibinagar,17.42833333,78.86166667,Bhongir,"Dug Well",W03936,1998,7.14,8.31,NA,NA
TG,Nalgonda,Bommalaramaram,Bommalaramaram,17.56527778,78.73194444,B.Ramaram,"Bore Well",W03937,1998,1.8,18.7,5.1,NA
TG,Nalgonda,Amalapuram,Medlacheruvu,16.86666667,79.88333333,Huzurnagar,"Dug Well",W04381,1998,1.04,1.74,1.6,3.27
TG,Nalgonda,Dowleswaram,Gundlapalle,16.54027778,78.70833333,G.palli(dindi),"Bore Well",W04384,1998,17.85,16,12.15,NA
TG,Nalgonda,Garedapalle,Garedapalle,16.825,79.74861111,Kalamacheruvu,"Bore Well",W04385,1998,4.25,5.22,4.28,9.79
TG,Nalgonda,Garedapalle,Garedapalle,16.89166667,79.74166667,Kituvarigudem,"Dug Well",W04386,1998,6.24,1.45,2.05,NA
TG,Nalgonda,Kanagal,Kanagal,16.94666667,79.20166667,Kanagal,"Bore Well",W04387,1998,10.07,9.12,6.74,11.57
TG,Nalgonda,Kethepalle,Kethepalle,17.16666667,79.5,Kethupally,"Dug Well",W04388,1998,9.23,9.58,4.25,NA
TG,Nalgonda,Kodad,Kodad,16.93055556,79.95833333,Huzurnagar-2,"Bore Well",W04389,1998,1.77,3.3,2.06,4.79
TG,Nalgonda,Kodad,Kodad,16.99722222,79.96666667,Kodad-new,"Dug Well",W04390,1998,1.94,2.78,1.97,4.06
TG,Nalgonda,Miryalaguda,Miryalaguda,16.89722222,79.53333333,Huzurnagar-1,"Bore Well",W04391,1998,'0.44,1.95,1.4,4.7
TG,Nalgonda,Miryalaguda,Miryalaguda,16.83472222,79.60277778,Kondrapolu,"Dug Well",W04392,1998,2.23,2.31,2.12,5.03
TG,Nalgonda,Munugode,Munugode,17.075,79.11166667,Gurrampadu1,"Bore Well",W04393,1998,7.69,7.91,4.98,10.65
TG,Nalgonda,Samalkota,Gurramkode,16.86666667,79.11388889,Gurrampadu,"Dug Well",W04394,1998,5.73,6.25,NA,NA
TG,Nalgonda,Atmakur,"Atmakur (m)",17.475,79.16666667,M.atmakur,"Dug Well",W04953,1998,10.77,10.3,NA,NA
TG,Nalgonda,Atmakur,"Atmakur (m)",17.46527778,79.14166667,M.atmakur1,"Bore Well",W04954,1998,11.54,11.65,10.2,11.8
TG,Nalgonda,Jajireddygudem,Jajireddygudem,17.3,79.53333333,A.ramannagudem,"Dug Well",W04147,1998,6.38,6.39,2.4,NA
TG,Nalgonda,Shaligowraram,"Sali Gouraram",17.26527778,79.39166667,Adlur,"Bore Well",W04148,1998,15.7,12.55,8.58,17.93
TG,Nalgonda,Alair,Alair,17.65833333,79.04861111,Aler,"Bore Well",W03847,1998,NA,9.04,NA,NA
TG,Nalgonda,Jajireddygudem,Jajireddygudem,17.33472222,79.50833333,Aravapalle,"Bore Well",W03848,1998,2.34,8.42,5,12.49
TG,Nalgonda,Kattangur,Kattangur,17.15,79.3,Atipamula,"Dug Well",W03849,1998,3.48,4.8,2.22,NA
TG,Nalgonda,Mandapeta,"Pedda Adiserla Palle",16.715,79.08444444,Angadipeta,"Dug Well",W03850,1998,7.75,7.23,NA,NA
TG,Nalgonda,Chinthapalle,Chinthapalle_nlg,16.80277778,78.80055556,Chintapalli-1,"Dug Well",W04062,1998,NA,NA,5.6,NA
TG,Nalgonda,Chinthapalle,Chinthapalle_nlg,16.79833333,78.82,Chintapalli-2,"Bore Well",W04063,1998,14.35,11.97,5.96,13.89
TG,Nalgonda,Chityal,Chityal_nlg,17.18,79.09722222,Chityal,"Dug Well",W04064,1998,8.92,7.68,5.98,10.48
TG,Nalgonda,Choutuppal,Choutuppal,17.25,78.91583333,Choutuppal1,"Bore Well",W04066,1998,5.32,NA,16.5,5.4
TG,Nalgonda,Kakinada,Devarakonda,16.64166667,79.06666667,Chennamnenpalli,"Dug Well",W04068,1998,6.18,4.55,2.36,NA
TG,Nalgonda,Kakinada,Devarakonda,16.69111111,78.91888889,Devarakonda,"Dug Well",W04069,1998,6.86,7.73,3.9,NA
TG,Nalgonda,Peddapuram,Damarcherla,16.725,79.64166667,Damaracherla,"Bore Well",W04070,1998,4.32,2.76,1.93,5.63
TG,Nalgonda,Peddapuram,Damarcherla,16.73,79.65,Damarcherla1,"Dug Well",W04071,1998,2.69,3.21,2.43,6.66
TG,Nalgonda,Suryaraopeta,Nampalle,16.85833333,78.925,Devarakonda1,"Bore Well",W04074,1998,5.85,8.36,3,15.02
TG,Nalgonda,Ramannapet,Ramannapeta,17.33333333,79.08333333,Valigonda,"Dug Well",W04977,1998,3.38,4.88,5.15,10.15
TG,Nalgonda,Rajapet,Rajapet,17.74027778,78.92222222,Rajapet,"Bore Well",W04976,1997,13.76,8.22,12.9,10.5
TG,Nalgonda,Ramannapet,Ramannapeta,17.33333333,79.08333333,Valigonda,"Dug Well",W04977,1997,10.65,5.9,5.02,9.46
TG,Nalgonda,Rampachodavaram,Nidamanur,16.825,79.36944444,Nidamanuru,"Dug Well",W04978,1997,3.51,3.48,3.38,3.86
TG,Nalgonda,Rampachodavaram,Nidamanur,16.83055556,79.375,Nidamanuru1,"Bore Well",W04979,1997,4.65,4.4,3.43,5.06
TG,Nalgonda,Suryapet,Suryapet,17.13333333,79.62361111,Suryapet1,"Bore Well",W04980,1997,6.17,4.43,6.82,5.4
TG,Nalgonda,Suryaraopeta,Nampalle,16.88333333,78.97166667,Nampalli,"Bore Well",W04981,1997,8.6,5.87,6.03,7.58
TG,Nalgonda,Tipparti,Thipparthi,16.975,79.46388889,Madugulapalli1,"Bore Well",W04983,1997,15.5,12.32,13.68,14.22
TG,Nalgonda,Tirumalgiri,Thirumalgiri,17.47222222,79.42916667,Tirumalagiri2,"Bore Well",W04984,1997,8.28,4.27,8.92,7.08
TG,Nalgonda,Turkapalle,M.turkapalle,17.65694444,78.79583333,M.turkapalli,"Bore Well",W04986,1997,15.64,10.4,14.8,15.35
TG,Nalgonda,Turkapalle,M.turkapalle,17.625,78.85833333,Rustapur,"Dug Well",W04987,1997,11.68,6.36,9.58,9.9
TG,Nalgonda,Turkapalle,M.turkapalle,17.58472222,78.8625,Yadgirigutta1,"Bore Well",W04989,1997,9.55,3.2,3.68,7.4
TG,Nalgonda,Valigonda,Valigonda,17.45,79.01666667,Mothkur,"Dug Well",W04990,1997,NA,2.72,5.13,6.6
TG,Nalgonda,Yadagirigutta,Yadagirigutta,17.55,78.95833333,Yadgirigutta,"Dug Well",W04991,1997,14.05,9.18,8.73,13.61
TG,Nalgonda,Atmakur,"Atmakur (s)",17.225,79.69166667,S.Atmakur,"Bore Well",W04955,1997,10.92,10,10.1,11.58
TG,Nalgonda,Miryalaguda,Miryalaguda,16.875,79.56527778,Myrialguda,"Bore Well",W04959,1997,5.37,4.14,4.2,5.2
TG,Nalgonda,Miryalaguda,Miryalaguda,16.83333333,79.5,Thungapadu,"Dug Well",W04960,1997,3.66,2.51,1.98,4.04
TG,Nalgonda,Mote,Mothey,17.16833333,79.80666667,Mothey,"Bore Well",W04961,1997,'0.8,1.71,1.38,2.22
TG,Nalgonda,Mungala,Munagala,17.04583333,79.83333333,Munagala,"Dug Well",W04962,1997,5.96,2.92,'0.8,6.01
TG,Nalgonda,Mungala,Munagala,17.05166667,79.83666667,Munagala1,"Bore Well",W04963,1997,3.71,'0.4,'0.5,2.57
TG,Nalgonda,Munugode,Munugode,17.08333333,79.08333333,Mungod,"Dug Well",W04964,1997,NA,7.91,8.12,8.79
TG,Nalgonda,Munugode,Munugode,17.075,79.07638889,Munugodu,"Bore Well",W04965,1997,8.12,6.54,7.15,7.74
TG,Nalgonda,Nakrekal,Nakrekal,17.09944444,79.41944444,Nakrekal,"Dug Well",W04966,1997,NA,NA,5.49,NA
TG,Nalgonda,Nalgonda,Nalgonda,17.05638889,79.26888889,Nalgonda-1,"Dug Well",W04968,1997,2.55,1.98,2.04,2.93
TG,Nalgonda,Narketpalle,Narketpalle,17.2,79.2,Narketpalli-new,"Dug Well",W04970,1997,6.4,5.2,5.34,9.27
TG,Nalgonda,Nutankal,Thungathurthi,17.375,79.625,Suryapet,"Dug Well",W04971,1997,3.56,2.63,1.94,4.14
TG,Nalgonda,Penpahad,Penpahad,17.00833333,79.65277778,Penpahad,"Bore Well",W04972,1997,8.2,5.7,5.74,8.1
TG,Nalgonda,Pitapuram,Peddavuru,16.72916667,79.21111111,Peddavoora,"Dug Well",W04973,1997,7.2,5.59,5.76,6.53
TG,Nalgonda,Pitapuram,Peddavuru,16.73194444,79.20833333,Peddavoora1,"Bore Well",W04974,1997,5.35,5.55,6,6.48
TG,Nalgonda,Pochampalle,Pochampalle,17.34583333,78.80833333,Pochampalli,"Dug Well",W04975,1997,13.16,9.64,7.37,11.66
TG,Nalgonda,Bibinagar,Bibinagar,17.42833333,78.86166667,Bhongir,"Dug Well",W03936,1997,11.81,7.72,5.71,10.65
TG,Nalgonda,Bommalaramaram,Bommalaramaram,17.56527778,78.73194444,B.Ramaram,"Bore Well",W03937,1997,17.65,6.65,3.4,17.66
TG,Nalgonda,Amalapuram,Medlacheruvu,16.86666667,79.88333333,Huzurnagar,"Dug Well",W04381,1997,3.56,3.21,1.41,4.11
TG,Nalgonda,Chinthapalle,Chinthapalle_nlg,16.87777778,78.75972222,Kurmedigate,"Dug Well",W04383,1997,NA,9.25,NA,NA
TG,Nalgonda,Dowleswaram,Gundlapalle,16.54027778,78.70833333,G.palli(dindi),"Bore Well",W04384,1997,14.8,11.35,14.91,13.34
TG,Nalgonda,Garedapalle,Garedapalle,16.825,79.74861111,Kalamacheruvu,"Bore Well",W04385,1997,8.79,5.72,4.04,6.93
TG,Nalgonda,Garedapalle,Garedapalle,16.89166667,79.74166667,Kituvarigudem,"Dug Well",W04386,1997,6.4,4.21,2.53,6.24
TG,Nalgonda,Kanagal,Kanagal,16.94666667,79.20166667,Kanagal,"Bore Well",W04387,1997,10.78,7.95,8.21,9.12
TG,Nalgonda,Kethepalle,Kethepalle,17.16666667,79.5,Kethupally,"Dug Well",W04388,1997,9.62,7.5,9.18,10.06
TG,Nalgonda,Kodad,Kodad,16.93055556,79.95833333,Huzurnagar-2,"Bore Well",W04389,1997,4.62,3.51,5.35,4.77
TG,Nalgonda,Kodad,Kodad,16.99722222,79.96666667,Kodad-new,"Dug Well",W04390,1997,3.79,2.31,2.14,3.4
TG,Nalgonda,Miryalaguda,Miryalaguda,16.89722222,79.53333333,Huzurnagar-1,"Bore Well",W04391,1997,3.89,4.62,3.05,4
TG,Nalgonda,Miryalaguda,Miryalaguda,16.83472222,79.60277778,Kondrapolu,"Dug Well",W04392,1997,5.5,2.6,2.18,3.77
TG,Nalgonda,Munugode,Munugode,17.075,79.11166667,Gurrampadu1,"Bore Well",W04393,1997,8.88,4.93,8.09,7.59
TG,Nalgonda,Samalkota,Gurramkode,16.86666667,79.11388889,Gurrampadu,"Dug Well",W04394,1997,7.1,2.99,5.21,7.09
TG,Nalgonda,Atmakur,"Atmakur (m)",17.475,79.16666667,M.atmakur,"Dug Well",W04953,1997,11.14,7.25,10.68,9.1
TG,Nalgonda,Atmakur,"Atmakur (m)",17.46527778,79.14166667,M.atmakur1,"Bore Well",W04954,1997,11.79,8.9,11.8,10.9
TG,Nalgonda,Jajireddygudem,Jajireddygudem,17.3,79.53333333,A.ramannagudem,"Dug Well",W04147,1997,7.27,6.4,5.28,7.72
TG,Nalgonda,Shaligowraram,"Sali Gouraram",17.26527778,79.39166667,Adlur,"Bore Well",W04148,1997,13.7,8.62,12.94,11.19
TG,Nalgonda,Alair,Alair,17.65833333,79.04861111,Aler,"Bore Well",W03847,1997,8,7.8,8.39,8.55
TG,Nalgonda,Jajireddygudem,Jajireddygudem,17.33472222,79.50833333,Aravapalle,"Bore Well",W03848,1997,10.65,5.27,7.31,8.56
TG,Nalgonda,Kattangur,Kattangur,17.15,79.3,Atipamula,"Dug Well",W03849,1997,4.37,2.58,3.85,4.71
TG,Nalgonda,Mandapeta,"Pedda Adiserla Palle",16.715,79.08444444,Angadipeta,"Dug Well",W03850,1997,7.17,6.87,5.04,7.76
TG,Nalgonda,Chinthapalle,Chinthapalle_nlg,16.80277778,78.80055556,Chintapalli-1,"Dug Well",W04062,1997,NA,5.3,7.12,NA
TG,Nalgonda,Chinthapalle,Chinthapalle_nlg,16.79833333,78.82,Chintapalli-2,"Bore Well",W04063,1997,12.6,9.1,11.82,10.88
TG,Nalgonda,Chityal,Chityal_nlg,17.18,79.09722222,Chityal,"Dug Well",W04064,1997,9.74,6.37,7.93,7.98
TG,Nalgonda,Choutuppal,Choutuppal,17.25,78.91583333,Choutuppal1,"Bore Well",W04066,1997,7.28,5.88,4.45,6.57
TG,Nalgonda,Kakinada,Devarakonda,16.64166667,79.06666667,Chennamnenpalli,"Dug Well",W04068,1997,2.92,5.45,3.25,4.69
TG,Nalgonda,Kakinada,Devarakonda,16.69111111,78.91888889,Devarakonda,"Dug Well",W04069,1997,NA,5.63,6.04,NA
TG,Nalgonda,Peddapuram,Damarcherla,16.725,79.64166667,Damaracherla,"Bore Well",W04070,1997,6.6,3.2,1.9,4.99
TG,Nalgonda,Peddapuram,Damarcherla,16.73,79.65,Damarcherla1,"Dug Well",W04071,1997,8.06,3.64,1.93,6.25
TG,Nalgonda,Samalkota,Gurramkode,16.91666667,79.08583333,Chandur,"Dug Well",W04073,1997,11.8,8.65,8.68,10.04
TG,Nalgonda,Suryaraopeta,Nampalle,16.85833333,78.925,Devarakonda1,"Bore Well",W04074,1997,12.8,5.6,6.75,10.2
TG,Nalgonda,Bhongir,Bhongir,17.51111111,78.85833333,Bhongir-PZ,"Bore Well",W03935,1997,7.61,8.54,2.53,5.18
TG,Nalgonda,Suryaraopeta,Nampalle,16.85833333,78.925,Devarakonda1,"Bore Well",W04074,1996,5.43,NA,3.76,8.57
TG,Nalgonda,Bhongir,Bhongir,17.51111111,78.85833333,Bhongir-PZ,"Bore Well",W03935,1996,4.15,NA,'0.72,5.06
TG,Nalgonda,Rajapet,Rajapet,17.74027778,78.92222222,Rajapet,"Bore Well",W04976,1996,11,NA,8.05,9.8
TG,Nalgonda,Ramannapet,Ramannapeta,17.33333333,79.08333333,Valigonda,"Dug Well",W04977,1996,8.24,5.88,4.65,9.81
TG,Nalgonda,Rampachodavaram,Nidamanur,16.825,79.36944444,Nidamanuru,"Dug Well",W04978,1996,3.36,4.61,2.8,5.43
TG,Nalgonda,Rampachodavaram,Nidamanur,16.83055556,79.375,Nidamanuru1,"Bore Well",W04979,1996,3.41,NA,3.69,6.41
TG,Nalgonda,Suryapet,Suryapet,17.13333333,79.62361111,Suryapet1,"Bore Well",W04980,1996,4.31,NA,3.6,5.81
TG,Nalgonda,Suryaraopeta,Nampalle,16.88333333,78.97166667,Nampalli,"Bore Well",W04981,1996,3.55,NA,4.74,4.72
TG,Nalgonda,Tipparti,Thipparthi,16.975,79.46388889,Madugulapalli1,"Bore Well",W04983,1996,14.15,NA,11.77,NA
TG,Nalgonda,Tirumalgiri,Thirumalgiri,17.47222222,79.42916667,Tirumalagiri2,"Bore Well",W04984,1996,5.97,NA,3.46,8.26
TG,Nalgonda,Tuni,Thripuraram,16.875,79.50416667,"Neredi cherla","Dug Well",W04985,1996,1.87,4.31,NA,NA
TG,Nalgonda,Turkapalle,M.turkapalle,17.65694444,78.79583333,M.turkapalli,"Bore Well",W04986,1996,10.69,NA,7.63,14.46
TG,Nalgonda,Turkapalle,M.turkapalle,17.625,78.85833333,Rustapur,"Dug Well",W04987,1996,10.29,6.87,3.36,10.26
TG,Nalgonda,Turkapalle,M.turkapalle,17.58472222,78.8625,Yadgirigutta1,"Bore Well",W04989,1996,2.92,NA,3.35,7.53
TG,Nalgonda,Valigonda,Valigonda,17.45,79.01666667,Mothkur,"Dug Well",W04990,1996,2.59,1.29,2.07,4.51
TG,Nalgonda,Yadagirigutta,Yadagirigutta,17.55,78.95833333,Yadgirigutta,"Dug Well",W04991,1996,13.86,9.93,6.33,14.5
TG,Nalgonda,Atmakur,"Atmakur (s)",17.225,79.69166667,S.Atmakur,"Bore Well",W04955,1996,12.43,NA,9.05,13.68
TG,Nalgonda,Dowleswaram,Gundlapalle,16.58888889,78.84166667,Yeraram,"Dug Well",W04956,1996,NA,4.7,NA,NA
TG,Nalgonda,Miryalaguda,Miryalaguda,16.86472222,79.575,Miryalaguda,"Dug Well",W04957,1996,NA,3.58,NA,NA
TG,Nalgonda,Miryalaguda,Miryalaguda,16.875,79.56527778,Myrialguda,"Bore Well",W04959,1996,4.64,NA,3.9,6.34
TG,Nalgonda,Miryalaguda,Miryalaguda,16.83333333,79.5,Thungapadu,"Dug Well",W04960,1996,1.5,3.6,1.55,3.88
TG,Nalgonda,Mote,Mothey,17.16833333,79.80666667,Mothey,"Bore Well",W04961,1996,'0.15,NA,'0.72,13.1
TG,Nalgonda,Mungala,Munagala,17.04583333,79.83333333,Munagala,"Dug Well",W04962,1996,2.48,4.62,2.85,9.48
TG,Nalgonda,Mungala,Munagala,17.05166667,79.83666667,Munagala1,"Bore Well",W04963,1996,2.67,NA,1.6,NA
TG,Nalgonda,Munugode,Munugode,17.08333333,79.08333333,Mungod,"Dug Well",W04964,1996,7.58,7.47,7.4,8.43
TG,Nalgonda,Munugode,Munugode,17.075,79.07638889,Munugodu,"Bore Well",W04965,1996,7.08,NA,6.2,7.53
TG,Nalgonda,Nalgonda,Nalgonda,17.05638889,79.26888889,Nalgonda-1,"Dug Well",W04968,1996,1.52,2.08,1.8,2.75
TG,Nalgonda,Nalgonda,Nalgonda,17.05833333,79.26666667,Nalgonda-2,"Bore Well",W04969,1996,7.98,NA,NA,8.13
TG,Nalgonda,Narketpalle,Narketpalle,17.2,79.2,Narketpalli-new,"Dug Well",W04970,1996,4.17,5.05,1.8,6.33
TG,Nalgonda,Nutankal,Thungathurthi,17.375,79.625,Suryapet,"Dug Well",W04971,1996,1.97,3.63,2.01,3.65
TG,Nalgonda,Penpahad,Penpahad,17.00833333,79.65277778,Penpahad,"Bore Well",W04972,1996,6.15,NA,4.34,NA
TG,Nalgonda,Pitapuram,Peddavuru,16.72916667,79.21111111,Peddavoora,"Dug Well",W04973,1996,4.54,6.39,4,7.15
TG,Nalgonda,Pitapuram,Peddavuru,16.73194444,79.20833333,Peddavoora1,"Bore Well",W04974,1996,4.5,NA,4.23,8.13
TG,Nalgonda,Pochampalle,Pochampalle,17.34583333,78.80833333,Pochampalli,"Dug Well",W04975,1996,NA,NA,NA,11.62
TG,Nalgonda,Bibinagar,Bibinagar,17.42833333,78.86166667,Bhongir,"Dug Well",W03936,1996,8.42,8.35,6.52,10.89
TG,Nalgonda,Bommalaramaram,Bommalaramaram,17.56527778,78.73194444,B.Ramaram,"Bore Well",W03937,1996,4.93,NA,6.83,21.53
TG,Nalgonda,Amalapuram,Medlacheruvu,16.86666667,79.88333333,Huzurnagar,"Dug Well",W04381,1996,3.78,NA,2.69,4.3
